179.991476280669,-133.212673590822,-80.7650593041517
179.787109688915,-133.031328211254,-80.6128897922131
179.818700225953,-132.744269730584,-80.6278096749022
179.820544434145,-132.678721557716,-80.6121980724527
179.973957400274,-132.146759973813,-80.6577794539503
179.926133382713,-132.131429087521,-80.6171566166324
179.787980282763,-132.539695295732,-80.5728378835421
179.557468421891,-132.714920654933,-80.2912137019136
-179.847485662591,-132.331800514804,-80.8335790204135
-179.852919054946,-132.196605601444,-80.8136091236399
-179.65897532348,-132.960922730921,-80.9870166948351
-179.740010145258,-133.151806766688,-80.8986856934694
-179.748068517581,-133.317158868166,-80.8769778343232
-179.954831539345,-133.035671377944,-80.6978548089623
179.990519947995,-132.852873259385,-80.7372815481654
179.354443272925,-132.985869755466,-80.1541830430719
-179.613129798018,-132.653081228373,-81.0029182133298
-179.731586045373,-132.664663603397,-80.8711385124305
-179.700419846595,-132.232390218993,-80.8611758063662
-179.984441497493,-133.315430167109,-80.6796315317407
179.806019629174,-132.424535409444,-80.576800188496
179.242712723566,-133.064360833623,-80.0556787177676
-179.718299692935,-132.138149281617,-80.9185651921102
-179.854608742217,-132.148850886264,-80.758019377383
179.133802561115,-132.418401734673,-79.886207907318
179.82200661116,-133.422401737782,-80.509843122524
179.693882616655,-132.218813443533,-80.4574139944737
-179.915614756223,-132.960190017552,-80.8176252873113
178.975979607084,-132.274265090371,-79.7836922202622
178.877556578528,-132.192167500453,-79.7039222239731
179.271437554565,-132.138927458551,-79.9989769631462
179.511621916567,-132.103643938831,-80.1730899349857
179.541602629022,-131.915847592327,-80.2311295740195
179.711252799689,-131.727487574659,-80.3682883918685
179.849108299064,-131.681994957579,-80.4754071447752
-179.845009889218,-131.724011948241,-80.7075163953035
-179.599629010518,-131.568867875542,-80.8958754509434
-179.361553481699,-131.428974974071,-81.0754636345101
-179.204934324961,-131.266565299919,-81.1920002085561
-179.11405601913,-131.324776918082,-81.2486094965987
-178.994653684121,-131.304954601097,-81.3268945152806
-179.251683701325,-131.293082436894,-81.1284876844934
-179.345101519423,-131.172560263882,-81.0333009811355
-179.606124379731,-131.126320182123,-80.8183342760942
-179.861829830061,-131.077707422441,-80.6091058823659
179.906159355241,-131.001674741557,-80.420154629282
179.403427068485,-130.980666346572,-80.01776868065
179.665109008528,-130.91017107617,-80.2333335774317
179.207463208236,-130.900962452062,-79.8800055117785
178.991913557835,-130.831856776523,-79.7189484033478
179.198706373905,-130.839697299287,-79.8712505103833
178.973460330804,-130.885889403631,-79.7111063002528
179.152741880174,-130.737005905702,-79.8586174941524
178.961983257221,-130.782621975327,-79.7269516648571
179.230453967374,-130.742542677947,-79.9353529833871
179.152087121314,-130.556807503183,-79.8911558106084
179.372058162728,-130.613017520142,-80.0613663496619
179.663725664602,-130.486541254744,-80.2969777182498
179.577625372799,-130.321710734659,-80.2577647684469
179.770443783621,-130.341794771051,-80.4153872039152
179.928389480112,-130.356671935784,-80.5452076733441
-179.908893473585,-130.476645170456,-80.676074379856
-179.962425439591,-130.361025950407,-80.6304465484514
179.954507420324,-130.391307937333,-80.5843654093101
-179.850345188202,-130.242083750716,-80.7188852417215
-179.936295445237,-130.21118871943,-80.663547837967
-179.701276647199,-130.26829062091,-80.8383703899162
-179.969404887057,-130.245341698837,-80.6295206739714
-179.87147875147,-130.298892436189,-80.6932736793975
179.955689822913,-130.374403646304,-80.5532075102006
179.620167408345,-130.107154219424,-80.2624326387403
179.835540463739,-129.93127105261,-80.4107699681769
-179.894635485618,-129.846927477809,-80.6085946305407
-179.798108607356,-129.72346522433,-80.6923470997034
179.978131350661,-129.71130930283,-80.5278399259588
179.673167768397,-129.73092957659,-80.2907916511246
179.509418715714,-129.655318947654,-80.179167589837
179.522648581965,-129.522270814461,-80.2096315328345
179.784950981359,-129.452604283093,-80.4642549503756
179.663698297992,-129.578300034666,-80.3818868864556
179.491350744671,-129.657463550638,-80.2494407377097
179.400579267718,-129.511289392622,-80.1773555560581
179.075774903454,-129.519519720978,-79.9110029609343
179.054907409467,-129.430658622814,-79.9021446845532
179.123284442444,-129.275298706337,-79.9508518741016
178.846134106413,-129.279382599021,-79.7460636945079
178.606262847982,-129.333002149446,-79.5784996743942
178.569826153429,-129.41218438569,-79.5726380699716
178.694630568713,-129.325493974756,-79.6886947467633
178.990182346955,-129.416487060552,-79.9701772651093
179.098473329245,-129.175380054213,-80.0821969172399
179.257668393452,-129.018991723956,-80.2369392566041
179.426301370311,-128.874311024247,-80.3827934788935
179.582131299884,-128.750270052445,-80.4926664068592
179.789507693244,-128.694485863275,-80.6452543134123
179.884319960445,-128.708381143783,-80.7001165341168
179.590550347244,-128.794388490981,-80.442258496275
179.188889306629,-128.707794300996,-80.11107457353
178.837802485208,-128.573716422929,-79.8200762598973
178.617891543122,-128.419182985287,-79.628037788723
178.217653486148,-128.398970986789,-79.2905673961061
178.266005744272,-128.474900987183,-79.2614754131344
178.368444445239,-128.462611250056,-79.2340541251865
178.196155444908,-128.306277394184,-79.0988088689001
177.93247710769,-128.319292504173,-78.8884626792026
177.739143799902,-128.335496152396,-78.7187911860465
177.55471740815,-128.356845535586,-78.5312235077014
177.890550332931,-128.37291434478,-78.6773989434593
178.068879369924,-128.364047832949,-78.6932851902855
178.18724626509,-128.358401331559,-78.6422227202814
178.178985575456,-128.383475184937,-78.4544611990614
178.045450249153,-128.39261795497,-78.2059517019747
177.897191602843,-128.384683685506,-77.9735937570172
177.713855537145,-128.370781812354,-77.7731988909427
177.480688468764,-128.279115824708,-77.5359993437689
177.412508197474,-128.31939700613,-77.4350929703623
177.33394673334,-128.352022723596,-77.3372981815127
177.269102056289,-128.422003289266,-77.2621583160153
177.351928187385,-128.429891949028,-77.3162801385777
177.467266327723,-128.480463972927,-77.3905103617954
177.534696471584,-128.539241914983,-77.4217754151962
177.548876620428,-128.596135513353,-77.403167238307
177.534984181306,-128.663033636755,-77.3494930331715
177.556433899347,-128.711711995409,-77.3304194297116
177.514192282913,-128.700924107422,-77.2455196337844
177.384330392853,-128.827433901069,-77.1099885004797
177.076739328724,-128.759981309446,-76.7912232278552
177.096817475735,-128.799469528659,-76.7462971031878
177.163883195271,-128.830391413394,-76.7380758290869
176.954853905527,-128.864415119313,-76.5217974207671
176.766989993786,-128.912429259292,-76.3406903080737
176.632843912369,-128.965865349893,-76.2104486537206
176.504979607141,-129.005657140389,-76.0926472268573
176.428592208289,-129.048003518153,-76.0184118533329
176.289724334774,-128.941740353721,-75.9047428747805
176.229772566962,-128.776599466405,-75.8660201124545
176.482649517215,-128.728360015607,-76.0750778434663
176.693140179589,-128.735928457357,-76.2507209063181
176.863169714422,-128.724588329684,-76.3789854168207
177.124273585462,-128.60679592969,-76.5716090628506
177.025936928964,-128.443302090216,-76.4852795023346
176.731863767061,-128.439779714631,-76.2427221252832
176.520791926924,-128.313585037079,-76.0818521391493
176.656204915113,-128.309507566113,-76.1971526528915
176.800325516584,-128.293274782824,-76.3163310762089
176.691835173768,-128.327357423166,-76.2261878940796
176.399343668536,-128.106275500799,-75.983808614892
176.170709640769,-128.018425418115,-75.8123652934815
176.100648339745,-128.067021370703,-75.7738073717769
175.964275856276,-127.776712532201,-75.645740533202
176.092171573461,-127.752790937866,-75.7748023726405
175.618117554846,-127.574616046962,-75.3457702248201
175.285336366744,-127.584408645041,-75.055836633278
175.410560098751,-127.555760811134,-75.1359399885906
175.516541160774,-127.492884950961,-75.2030382963184
175.353511850788,-127.294355957655,-75.0742809509693
175.242119055686,-127.111352089426,-74.9839479527482
175.339178022745,-127.014083274457,-75.0505639313065
175.52108584098,-126.930500926996,-75.1719217926836
