-34.8457504594253,0,0
-35.2357350800294,0.0766812554734027,-0.208725465861122
-34.7613492988383,0.209092190367834,0.00268219055612917
-34.9132540635983,0.0970010514184412,-0.0298433477209699
-35.0595287564035,0.0330339069215984,0.0371292941798487
-34.9989309010044,0.176429754866342,-0.0767957115540412
-35.1219083170219,0.161020531365101,-0.110314708707037
-35.2954089296046,0.411454926936615,-0.0327899526641744
-34.9747878243258,0.00851256343408213,0.00378657566299978
-34.9140983543633,-0.131766046675862,-0.00143846234833234
-35.0550105400371,0.0422081508098682,-0.000847237594911121
-35.1906921265435,0.0853467495791485,0.0164616976548189
-35.1830584474579,-0.184221147178705,-0.00635114941881909
-35.1124839768133,0.0993778182876293,0.0371862140352448
-35.3186742827461,0.0989460748584552,-0.134315992399024
-35.3600551798071,0.44690497108648,-0.0429953279012807
-35.1208270631296,-0.0941746600029192,-0.0397516977203196
-35.4384997680714,-0.133623404833188,-0.184069926038362
-35.3213365099674,-0.179589606082208,-0.203574130444053
-35.0814302797703,0.126778928957834,-0.0275503996973043
-35.0462726912196,-0.0219338447193254,-0.114310599935678
-34.9230470499263,0.625491660047476,0.12703475919993
-35.4061812017623,-0.314046115882039,-0.216650121107477
-35.1592110260881,-0.0766212262918149,-0.0423429390380221
-34.6626174215966,0.653551117184933,-0.123677538217052
-34.981829182488,0.343475866320939,-0.178771434705652
-34.8650724434817,0.389916192605289,-0.289537445283642
-34.9528988857959,0.0785402065582046,-0.276716086982773
-34.5890239807695,0.753132913636198,-0.131731280961304
-34.5861777369037,0.710693536192759,-0.104749462421239
-34.6395999301957,0.611386286927845,-0.102272099870731
-34.8285954141939,0.335072829960168,-0.101630553917488
-34.9348019801497,0.289961008698978,-0.103420491345176
-34.8985439223185,0.136645670548703,-0.0985276918832767
-35.0939977589095,-0.0143856268234934,-0.105108572698882
-35.1165057712775,0.054567599032084,-0.120174228194713
-35.3161065868507,-0.197221116042812,-0.140169219726502
-35.5271477103404,-0.400374923475661,-0.163364238921616
-35.4148612928344,-0.457360176807212,-0.181747239760284
-35.5492685171011,-0.571528298610503,-0.203905259372789
-35.6759241324143,-0.503629502033656,-0.223335898598648
-35.6990780357805,-0.450915752327691,-0.239158494890944
-35.5044122265486,-0.3761282283989,-0.227731530737429
-35.2989646957076,-0.14167058807899,-0.222406525274465
-35.1003455736794,0.0427445797088515,-0.211093001324059
-35.0358130592244,0.410028380796291,-0.213896598179332
-34.8069795073319,0.546153273735015,-0.170270352800316
-34.9612849646008,0.419462575680415,-0.196779312954092
-34.8732837076066,0.604729243340448,-0.160395379162551
