Timestamp_Local_Human,Timestamp_Local_EpochMs,Timestamp_Arduino,DeviceName,DeviceAddress,Ax,Ay,Az,Gx,Gy,Gz,Q0,Q1,Q2,Q3,Env1,Env2,Env3,Env4
2026:07:03_17:28:44.443,1783092524443,532,S2,AA:92:DD:D3:57:20,0.019042969,0.91967773,0.36938477,-1.586914,-0.3662109,-0.42724606,-0.58567685,-0.38762897,0.40340227,0.5865021,920.0,640.0,36.0,972.0
2026:07:03_17:28:44.174,1783092524174,296,S2,AA:92:DD:D3:57:20,0.016967773,0.9178467,0.3753662,-0.97656244,0.122070305,-0.3662109,-0.5831496,-0.39067468,0.4116945,0.58121336,863.0,919.0,34.0,973.0
2026:07:03_17:28:44.267,1783092524267,368,S2,AA:92:DD:D3:57:20,0.016967773,0.9259033,0.3708496,-2.1362305,0.122070305,0.30517578,-0.58472717,-0.38879794,0.4064369,0.5845774,612.0,239.0,35.0,972.0
2026:07:03_17:28:44.311,1783092524311,430,S2,AA:92:DD:D3:57:20,0.015136719,0.91918945,0.3704834,-1.4038085,0.7324218,-0.24414061,-0.5854922,-0.38804173,0.4028908,0.58676493,920.0,920.0,38.0,972.0
2026:07:03_17:28:44.130,1783092524130,236,S2,AA:92:DD:D3:57:20,0.016967773,0.9123535,0.37158203,0.793457,-0.97656244,-0.3662109,-0.58199817,-0.39242664,0.41536373,0.5785706,920.0,920.0,35.0,972.0
2026:07:03_17:28:44.219,1783092524219,328,S2,AA:92:DD:D3:57:20,0.017333984,0.92004395,0.37182617,-1.159668,0.8544921,-0.67138666,-0.5836846,-0.3900805,0.4097657,0.5824372,786.0,647.0,35.0,972.0
2026:07:03_17:28:44.447,1783092524447,547,S2,AA:92:DD:D3:57:20,0.01940918,0.91882324,0.37072754,-1.7700194,-1.0375977,-0.18310545,-0.5864549,-0.38624254,0.4043133,0.5860115,919.0,920.0,35.0,971.0
2026:07:03_17:28:44.453,1783092524453,565,S2,AA:92:DD:D3:57:20,0.016845703,0.91760254,0.37158203,-1.4648436,-0.61035156,-0.30517578,-0.58599645,-0.38683212,0.4033142,0.5867691,921.0,920.0,35.0,971.0
2026:07:03_17:28:44.484,1783092524484,579,S2,AA:92:DD:D3:57:20,0.012084961,0.92163086,0.36889648,-1.3427733,-0.18310545,-0.48828122,-0.5853713,-0.38771048,0.40301424,0.5870197,920.0,920.0,35.0,971.0
2026:07:03_17:28:44.486,1783092524486,593,S2,AA:92:DD:D3:57:20,0.011108398,0.9238281,0.36730957,-1.3427733,0.061035153,-0.61035156,-0.5847217,-0.3886443,0.4028973,0.5871301,920.0,920.0,34.0,971.0
2026:07:03_17:28:44.488,1783092524488,607,S2,AA:92:DD:D3:57:20,0.012329102,0.92578125,0.36828613,-2.1362305,-0.30517578,-0.48828122,-0.5843195,-0.3891822,0.40294725,0.58713984,921.0,919.0,36.0,972.0
2026:07:03_17:28:44.532,1783092524532,618,S2,AA:92:DD:D3:57:20,0.01574707,0.92663574,0.36938477,-2.0751953,-0.48828122,-0.30517578,-0.5843151,-0.38907155,0.4038555,0.58659333,920.0,920.0,36.0,970.0
2026:07:03_17:28:44.532,1783092524532,638,S2,AA:92:DD:D3:57:20,0.020751953,0.9265137,0.36547852,-0.8544921,-0.9155273,-0.18310545,-0.5843627,-0.38880208,0.40507206,0.58588535,921.0,920.0,35.0,971.0
2026:07:03_17:28:44.533,1783092524533,650,S2,AA:92:DD:D3:57:20,0.021850586,0.9260254,0.36279297,-0.42724606,-1.0375977,-0.24414061,-0.5842385,-0.3887974,0.40606144,0.58532697,921.0,921.0,34.0,971.0
2026:07:03_17:28:44.576,1783092524576,680,S2,AA:92:DD:D3:57:20,0.02319336,0.9219971,0.36608887,-0.67138666,-0.9155273,-0.5493164,-0.58527315,-0.38687176,0.40687397,0.5850048,921.0,920.0,35.0,973.0
2026:07:03_17:28:44.575,1783092524575,665,S2,AA:92:DD:D3:57:20,0.022460938,0.92419434,0.3647461,-0.42724606,-0.97656244,-0.3662109,-0.5845855,-0.3880827,0.40716544,0.58468765,920.0,920.0,35.0,971.0
2026:07:03_17:28:44.579,1783092524579,698,S2,AA:92:DD:D3:57:20,0.021850586,0.9160156,0.366333,-0.42724606,-1.159668,-0.42724606,-0.58526945,-0.3867015,0.4059359,0.5857722,921.0,921.0,34.0,971.0
2026:07:03_17:28:44.621,1783092524621,712,S2,AA:92:DD:D3:57:20,0.018310547,0.91430664,0.3659668,-0.30517578,-1.3427733,-0.3662109,-0.58461076,-0.38745907,0.4050733,0.5865259,920.0,921.0,36.0,972.0
2026:07:03_17:28:44.622,1783092524622,728,S2,AA:92:DD:D3:57:20,0.018798828,0.914917,0.3642578,-0.5493164,-1.7089843,-0.3662109,-0.5840942,-0.3879311,0.40576333,0.586252,920.0,920.0,35.0,971.0
2026:07:03_17:28:44.625,1783092524625,742,S2,AA:92:DD:D3:57:20,0.021484375,0.9193115,0.3671875,-1.4038085,-1.8310546,-0.48828122,-0.5845551,-0.38702926,0.40602228,0.586209,920.0,920.0,35.0,971.0
2026:07:03_17:28:44.665,1783092524665,753,S2,AA:92:DD:D3:57:20,0.021850586,0.9256592,0.3687744,-1.9531249,-1.2817382,-0.5493164,-0.58464974,-0.38661736,0.40705773,0.5856685,920.0,919.0,34.0,971.0
2026:07:03_17:28:44.666,1783092524666,769,S2,AA:92:DD:D3:57:20,0.020385742,0.9301758,0.36706543,-1.3427733,-0.97656244,-0.5493164,-0.58392656,-0.38749558,0.40704823,0.58581614,919.0,919.0,35.0,971.0
2026:07:03_17:28:44.668,1783092524668,784,S2,AA:92:DD:D3:57:20,0.018066406,0.9301758,0.36376953,-0.61035156,-0.793457,-0.61035156,-0.5832352,-0.38835627,0.40719268,0.58583444,913.0,920.0,35.0,971.0
2026:07:03_17:28:44.710,1783092524710,797,S2,AA:92:DD:D3:57:20,0.018554688,0.9260254,0.36376953,-0.122070305,-0.7324218,-0.61035156,-0.58243287,-0.3893816,0.40721416,0.58593714,899.0,921.0,35.0,971.0
2026:07:03_17:28:44.711,1783092524711,813,S2,AA:92:DD:D3:57:20,0.019897461,0.9156494,0.36328125,-0.48828122,-0.30517578,-0.48828122,-0.58302444,-0.38844272,0.40690187,0.5861886,866.0,920.0,35.0,972.0
2026:07:03_17:28:44.718,1783092524718,827,S2,AA:92:DD:D3:57:20,0.020141602,0.9144287,0.36328125,-1.0375977,-0.061035153,-0.42724606,-0.5836738,-0.387456,0.4065844,0.58641547,816.0,921.0,35.0,970.0
2026:07:03_17:28:44.755,1783092524755,842,S2,AA:92:DD:D3:57:20,0.018920898,0.916626,0.36401367,-2.0141602,0.122070305,-0.30517578,-0.58310765,-0.38830203,0.4056883,0.5870397,758.0,920.0,36.0,972.0
2026:07:03_17:28:44.756,1783092524756,857,S2,AA:92:DD:D3:57:20,0.017944336,0.92333984,0.3635254,-2.0751953,0.18310545,-0.24414061,-0.58289325,-0.38861367,0.4062931,0.5866282,699.0,922.0,35.0,971.0
2026:07:03_17:28:44.758,1783092524758,871,S2,AA:92:DD:D3:57:20,0.020019531,0.92529297,0.36218262,-1.8310546,0.3662109,-0.122070305,-0.5828667,-0.38867918,0.40704617,0.58608884,623.0,919.0,35.0,971.0
2026:07:03_17:28:44.800,1783092524800,885,S2,AA:92:DD:D3:57:20,0.022583008,0.9250488,0.36132812,-1.7089843,0.61035156,-0.061035153,-0.5830816,-0.38843116,0.4079554,0.58540696,536.0,921.0,35.0,971.0
2026:07:03_17:28:44.801,1783092524801,901,S2,AA:92:DD:D3:57:20,0.022583008,0.9244385,0.36132812,-1.5258788,1.0986328,0.0,-0.58326375,-0.38830402,0.40878883,0.5847281,449.0,921.0,34.0,971.0
2026:07:03_17:28:44.803,1783092524803,917,S2,AA:92:DD:D3:57:20,0.022705078,0.9256592,0.36340332,-1.7089843,1.0375977,0.24414061,-0.58387285,-0.3875923,0.4079961,0.5851456,377.0,920.0,36.0,972.0
2026:07:03_17:28:44.844,1783092524844,931,S2,AA:92:DD:D3:57:20,0.024414062,0.9263916,0.36437988,-2.0141602,0.9155273,0.3662109,-0.5843267,-0.38705635,0.4088512,0.5844502,921.0,920.0,35.0,972.0
2026:07:03_17:28:44.845,1783092524845,950,S2,AA:92:DD:D3:57:20,0.02746582,0.9256592,0.36791992,-2.1972656,0.793457,0.3662109,-0.58533865,-0.3857461,0.40831962,0.5846754,922.0,921.0,34.0,972.0
2026:07:03_17:28:44.847,1783092524847,964,S2,AA:92:DD:D3:57:20,0.028686523,0.9234619,0.3675537,-2.0141602,0.7324218,0.30517578,-0.5862167,-0.38456342,0.4085611,0.58440596,922.0,920.0,35.0,972.0
2026:07:03_17:28:44.935,1783092524935,979,S2,AA:92:DD:D3:57:20,0.030151367,0.91674805,0.36535645,-1.8920897,0.793457,0.18310545,-0.5867173,-0.38392085,0.4094326,0.58371586,921.0,919.0,35.0,971.0
2026:07:03_17:28:44.944,1783092524944,993,S2,AA:92:DD:D3:57:20,0.030883789,0.9161377,0.3642578,-2.1362305,0.793457,0.122070305,-0.5861654,-0.3848596,0.4091044,0.58388233,921.0,919.0,35.0,971.0
2026:07:03_17:28:44.944,1783092524944,1008,S2,AA:92:DD:D3:57:20,0.028198242,0.920166,0.36816406,-2.4414062,0.5493164,0.122070305,-0.5864381,-0.3845708,0.4079428,0.5846108,922.0,920.0,34.0,971.0
2026:07:03_17:28:45.025,1783092525025,1022,S2,AA:92:DD:D3:57:20,0.028564453,0.92163086,0.36914062,-3.1127927,-0.122070305,-0.122070305,-0.5868949,-0.3838854,0.407016,0.58524835,921.0,919.0,35.0,972.0
2026:07:03_17:28:45.036,1783092525036,1065,S2,AA:92:DD:D3:57:20,0.0234375,0.9248047,0.36010742,-3.2958982,-1.3427733,-0.5493164,-0.58554876,-0.38536817,0.40765506,0.585178,920.0,711.0,34.0,972.0
2026:07:03_17:28:45.037,1783092525037,1080,S2,AA:92:DD:D3:57:20,0.026611328,0.9268799,0.3540039,-2.9907224,-1.5258788,-0.67138666,-0.58512443,-0.38568175,0.4081995,0.5850162,920.0,510.0,36.0,972.0
2026:07:03_17:28:45.037,1783092525037,1095,S2,AA:92:DD:D3:57:20,0.028442383,0.9289551,0.35339355,-1.8920897,-1.7089843,-0.8544921,-0.5848251,-0.38588902,0.40866932,0.5848508,919.0,409.0,35.0,972.0
2026:07:03_17:28:45.072,1783092525072,1171,S2,AA:92:DD:D3:57:20,0.020019531,0.9226074,0.35461426,0.48828122,-1.0375977,-0.24414061,-0.58155715,-0.38919714,0.41083238,0.5844018,920.0,920.0,36.0,972.0
2026:07:03_17:28:45.071,1783092525071,1149,S2,AA:92:DD:D3:57:20,0.025390625,0.932251,0.34960938,0.061035153,-1.586914,-0.3662109,-0.582791,-0.38763633,0.41132623,0.5838624,919.0,918.0,35.0,972.0
2026:07:03_17:28:45.075,1783092525075,1189,S2,AA:92:DD:D3:57:20,0.016357422,0.9272461,0.35620117,0.42724606,-0.9155273,-0.122070305,-0.5806576,-0.39035115,0.41011903,0.5850271,920.0,920.0,33.0,971.0
2026:07:03_17:28:45.115,1783092525115,1203,S2,AA:92:DD:D3:57:20,0.018188477,0.9295654,0.3560791,0.67138666,-0.30517578,0.24414061,-0.57990426,-0.39141405,0.41023478,0.58498317,918.0,920.0,34.0,972.0
2026:07:03_17:28:45.117,1783092525117,1218,S2,AA:92:DD:D3:57:20,0.020507812,0.9298096,0.3585205,0.48828122,-0.061035153,0.3662109,-0.58071053,-0.39025638,0.41024855,0.58494693,900.0,921.0,35.0,972.0
2026:07:03_17:28:45.118,1783092525118,1235,S2,AA:92:DD:D3:57:20,0.020507812,0.9276123,0.35888672,0.0,0.24414061,0.48828122,-0.58131343,-0.38945064,0.4098381,0.5851726,880.0,919.0,35.0,971.0
2026:07:03_17:28:45.164,1783092525164,1250,S2,AA:92:DD:D3:57:20,0.022583008,0.92126465,0.35510254,0.0,0.42724606,0.48828122,-0.58151805,-0.3892066,0.41066912,0.58454907,840.0,922.0,34.0,972.0
2026:07:03_17:28:45.165,1783092525165,1262,S2,AA:92:DD:D3:57:20,0.024291992,0.9206543,0.3552246,-0.061035153,0.48828122,0.30517578,-0.5821903,-0.3882972,0.41140923,0.58396375,791.0,920.0,34.0,972.0
2026:07:03_17:28:45.168,1783092525168,1276,S2,AA:92:DD:D3:57:20,0.024902344,0.92163086,0.3572998,-0.793457,0.67138666,0.122070305,-0.5825935,-0.38783336,0.41055956,0.5844677,751.0,920.0,35.0,972.0
2026:07:03_17:28:45.205,1783092525205,1290,S2,AA:92:DD:D3:57:20,0.024780273,0.928833,0.35864258,-1.159668,0.61035156,0.24414061,-0.58222234,-0.38846806,0.41105777,0.584066,692.0,920.0,33.0,971.0
2026:07:03_17:28:45.206,1783092525206,1306,S2,AA:92:DD:D3:57:20,0.026367188,0.9317627,0.35656738,-1.159668,0.5493164,0.5493164,-0.58213633,-0.3886839,0.41186076,0.5834422,611.0,920.0,35.0,970.0
2026:07:03_17:28:45.209,1783092525209,1321,S2,AA:92:DD:D3:57:20,0.027709961,0.932251,0.3557129,-1.0375977,0.48828122,0.7324218,-0.5821598,-0.3887094,0.4124783,0.58296514,559.0,920.0,34.0,971.0
2026:07:03_17:28:45.250,1783092525250,1350,S2,AA:92:DD:D3:57:20,0.028320312,0.9301758,0.36035156,-1.0375977,-0.7324218,0.42724606,-0.58328366,-0.3870427,0.41164535,0.58353907,919.0,919.0,36.0,971.0
2026:07:03_17:28:45.251,1783092525251,1363,S2,AA:92:DD:D3:57:20,0.03540039,0.9250488,0.36193848,-1.0986328,-2.6245115,0.18310545,-0.58392733,-0.38570026,0.4121836,0.5834039,920.0,820.0,36.0,971.0
2026:07:03_17:28:45.254,1783092525254,1377,S2,AA:92:DD:D3:57:20,0.040527344,0.92126465,0.35998535,-0.9155273,-3.173828,0.122070305,-0.5844505,-0.38443625,0.41307166,0.5830862,923.0,602.0,34.0,972.0
2026:07:03_17:28:45.295,1783092525295,1391,S2,AA:92:DD:D3:57:20,0.03112793,0.91796875,0.35681152,-0.61035156,-2.868652,-0.3662109,-0.5834625,-0.38537678,0.41275266,0.5836807,920.0,419.0,34.0,972.0
2026:07:03_17:28:45.296,1783092525296,1408,S2,AA:92:DD:D3:57:20,0.019897461,0.9190674,0.35205078,-0.9155273,-2.380371,-0.61035156,-0.5826182,-0.38622743,0.4124411,0.58418185,921.0,308.0,36.0,971.0
2026:07:03_17:28:45.298,1783092525298,1423,S2,AA:92:DD:D3:57:20,0.005493164,0.9244385,0.3461914,-1.586914,-1.9531249,-0.7324218,-0.58181894,-0.3870663,0.4120936,0.5846682,923.0,420.0,35.0,973.0
2026:07:03_17:28:45.339,1783092525339,1437,S2,AA:92:DD:D3:57:20,0.0075683594,0.92871094,0.3486328,-2.9907224,-1.8310546,-0.3662109,-0.5809736,-0.38794369,0.41159165,0.58528054,921.0,920.0,35.0,971.0
2026:07:03_17:28:45.342,1783092525342,1455,S2,AA:92:DD:D3:57:20,0.020996094,0.93115234,0.34753418,-1.2817382,-2.0141602,0.122070305,-0.58029324,-0.3885612,0.4122218,0.5851026,921.0,920.0,35.0,970.0
2026:07:03_17:28:45.391,1783092525391,1472,S2,AA:92:DD:D3:57:20,0.024291992,0.92907715,0.34655762,-0.18310545,-1.9531249,0.122070305,-0.5797958,-0.38896698,0.41307312,0.5847256,920.0,920.0,35.0,970.0
2026:07:03_17:28:45.391,1783092525391,1487,S2,AA:92:DD:D3:57:20,0.021972656,0.92211914,0.34838867,-0.97656244,-1.2817382,-0.18310545,-0.57913846,-0.38971102,0.41332614,0.5847028,921.0,920.0,36.0,972.0
2026:07:03_17:28:45.391,1783092525391,1505,S2,AA:92:DD:D3:57:20,0.020385742,0.9272461,0.3491211,-1.8310546,-0.8544921,-0.30517578,-0.5785232,-0.3904645,0.41326693,0.58485085,919.0,920.0,36.0,971.0
2026:07:03_17:28:45.428,1783092525428,1516,S2,AA:92:DD:D3:57:20,0.020996094,0.9298096,0.34838867,-0.97656244,-0.3662109,0.0,-0.5780739,-0.39104366,0.41379526,0.5845347,920.0,921.0,35.0,971.0
2026:07:03_17:28:45.432,1783092525432,1545,S2,AA:92:DD:D3:57:20,0.021484375,0.9256592,0.35705566,0.793457,-0.8544921,0.48828122,-0.57838845,-0.39046472,0.4126123,0.5854456,894.0,920.0,34.0,972.0
2026:07:03_17:28:45.431,1783092525431,1532,S2,AA:92:DD:D3:57:20,0.020629883,0.9304199,0.3499756,0.061035153,-0.48828122,0.30517578,-0.577886,-0.3912837,0.41289073,0.5851987,918.0,920.0,35.0,972.0
2026:07:03_17:28:45.434,1783092525434,1559,S2,AA:92:DD:D3:57:20,0.021850586,0.9226074,0.35839844,0.18310545,-1.0986328,0.48828122,-0.5788727,-0.3896371,0.41226324,0.5857642,878.0,920.0,36.0,970.0
2026:07:03_17:28:45.478,1783092525478,1590,S2,AA:92:DD:D3:57:20,0.021362305,0.92333984,0.35839844,-0.18310545,-0.61035156,0.061035153,-0.5798775,-0.3879688,0.41108894,0.58670235,782.0,920.0,35.0,971.0
2026:07:03_17:28:45.477,1783092525477,1572,S2,AA:92:DD:D3:57:20,0.021118164,0.9213867,0.35876465,-0.3662109,-0.8544921,0.18310545,-0.57941586,-0.38871825,0.4116076,0.5862986,839.0,921.0,35.0,972.0
2026:07:03_17:28:45.519,1783092525519,1605,S2,AA:92:DD:D3:57:20,0.022094727,0.92529297,0.35742188,-0.061035153,-0.42724606,-0.061035153,-0.57983696,-0.38793084,0.41216663,0.5860112,710.0,919.0,34.0,972.0
2026:07:03_17:28:45.527,1783092525527,1620,S2,AA:92:DD:D3:57:20,0.026123047,0.9255371,0.35559082,-0.67138666,-0.24414061,0.0,-0.58027,-0.38723502,0.41313705,0.5853589,645.0,766.0,34.0,974.0
2026:07:03_17:28:45.528,1783092525528,1635,S2,AA:92:DD:D3:57:20,0.026733398,0.92700195,0.35766602,-1.0375977,-0.18310545,0.18310545,-0.5809619,-0.3862128,0.41286752,0.5855379,593.0,566.0,36.0,972.0
2026:07:03_17:28:45.567,1783092525567,1649,S2,AA:92:DD:D3:57:20,0.022705078,0.92907715,0.3602295,-0.9155273,-0.18310545,0.42724606,-0.5805242,-0.38687313,0.41186002,0.5862453,514.0,407.0,37.0,971.0
2026:07:03_17:28:45.568,1783092525568,1665,S2,AA:92:DD:D3:57:20,0.021240234,0.92578125,0.35949707,-0.24414061,0.0,0.67138666,-0.5801076,-0.38754314,0.41092354,0.5868719,432.0,299.0,36.0,972.0
2026:07:03_17:28:45.569,1783092525569,1679,S2,AA:92:DD:D3:57:20,0.016723633,0.9168701,0.36035156,-0.122070305,0.122070305,0.61035156,-0.5801034,-0.3876029,0.4102125,0.58733386,390.0,242.0,36.0,972.0
2026:07:03_17:28:45.610,1783092525610,1705,S2,AA:92:DD:D3:57:20,0.018066406,0.91625977,0.35791016,-2.1362305,0.42724606,0.30517578,-0.579796,-0.38819984,0.40961975,0.5876572,922.0,147.0,36.0,972.0
2026:07:03_17:28:45.610,1783092525610,1718,S2,AA:92:DD:D3:57:20,0.022827148,0.9279785,0.3614502,-2.1972656,1.0986328,0.24414061,-0.58054006,-0.38726926,0.41025364,0.58709383,921.0,113.0,36.0,972.0
2026:07:03_17:28:45.613,1783092525613,1732,S2,AA:92:DD:D3:57:20,0.022216797,0.9326172,0.36083984,-1.7700194,1.2817382,0.18310545,-0.5803766,-0.38768905,0.41078153,0.58660936,922.0,89.0,36.0,973.0
2026:07:03_17:28:45.655,1783092525655,1747,S2,AA:92:DD:D3:57:20,0.016845703,0.9346924,0.36132812,-1.4648436,1.4038085,0.18310545,-0.5797909,-0.38879478,0.40998235,0.5870155,920.0,71.0,36.0,971.0
2026:07:03_17:28:45.657,1783092525657,1762,S2,AA:92:DD:D3:57:20,0.016235352,0.93322754,0.3572998,-1.3427733,1.7089843,0.48828122,-0.57934666,-0.38972437,0.41000837,0.5868196,920.0,58.0,36.0,971.0
2026:07:03_17:28:45.658,1783092525658,1777,S2,AA:92:DD:D3:57:20,0.017700195,0.9301758,0.35180664,-0.97656244,1.8310546,0.67138666,-0.57912046,-0.3903547,0.41047883,0.5862949,922.0,51.0,37.0,972.0
2026:07:03_17:28:45.699,1783092525699,1792,S2,AA:92:DD:D3:57:20,0.020996094,0.92736816,0.35021973,-0.7324218,1.6479491,0.7324218,-0.5791622,-0.39057875,0.4113089,0.5855221,920.0,45.0,36.0,971.0
2026:07:03_17:28:45.701,1783092525701,1807,S2,AA:92:DD:D3:57:20,0.020507812,0.92871094,0.35131836,-1.159668,1.3427733,0.3662109,-0.5791259,-0.3908737,0.41217723,0.5847503,920.0,39.0,36.0,972.0
2026:07:03_17:28:45.703,1783092525703,1825,S2,AA:92:DD:D3:57:20,0.018310547,0.9304199,0.34899902,-0.97656244,1.7089843,0.0,-0.5786672,-0.39178294,0.41228995,0.5845163,920.0,36.0,36.0,971.0
2026:07:03_17:28:45.745,1783092525745,1839,S2,AA:92:DD:D3:57:20,0.023071289,0.92626953,0.3503418,-0.7324218,1.7700194,-0.122070305,-0.57924443,-0.39112642,0.41264004,0.5841368,907.0,35.0,36.0,971.0
2026:07:03_17:28:45.746,1783092525746,1852,S2,AA:92:DD:D3:57:20,0.02368164,0.9281006,0.35095215,-0.48828122,1.5258788,-0.18310545,-0.5798486,-0.39042404,0.4131855,0.58362126,881.0,921.0,35.0,971.0
2026:07:03_17:28:45.748,1783092525748,1863,S2,AA:92:DD:D3:57:20,0.021606445,0.9309082,0.3486328,-0.122070305,0.97656244,-0.061035153,-0.57928586,-0.39137495,0.4133957,0.5833947,864.0,920.0,35.0,971.0
2026:07:03_17:28:45.790,1783092525790,1878,S2,AA:92:DD:D3:57:20,0.018432617,0.9328613,0.34655762,0.0,0.8544921,-0.122070305,-0.5786031,-0.39248627,0.41336653,0.58334637,841.0,921.0,35.0,971.0
2026:07:03_17:28:45.792,1783092525792,1892,S2,AA:92:DD:D3:57:20,0.013427734,0.9328613,0.34753418,0.3662109,0.9155273,-0.18310545,-0.5779507,-0.39356714,0.4126555,0.5837677,807.0,920.0,35.0,971.0
2026:07:03_17:28:45.793,1783092525793,1907,S2,AA:92:DD:D3:57:20,0.013671875,0.9326172,0.34753418,0.61035156,1.5258788,-0.7324218,-0.5772861,-0.39472544,0.41185808,0.5842063,762.0,920.0,35.0,972.0
2026:07:03_17:28:45.836,1783092525836,1921,S2,AA:92:DD:D3:57:20,0.021606445,0.9310303,0.3449707,0.30517578,1.586914,-0.67138666,-0.577752,-0.39425206,0.41277727,0.58341616,699.0,920.0,35.0,972.0
2026:07:03_17:28:45.836,1783092525836,1937,S2,AA:92:DD:D3:57:20,0.024658203,0.92858887,0.3441162,0.122070305,0.97656244,0.30517578,-0.5783379,-0.39355692,0.4136727,0.58267015,631.0,920.0,34.0,971.0
2026:07:03_17:28:45.838,1783092525838,1952,S2,AA:92:DD:D3:57:20,0.024414062,0.9250488,0.34448242,0.48828122,0.61035156,0.7324218,-0.579077,-0.39261046,0.41432786,0.5821089,563.0,918.0,33.0,971.0
