Timestamp_Local_Human,Timestamp_Local_EpochMs,Timestamp_Arduino,DeviceName,DeviceAddress,Ax,Ay,Az,Gx,Gy,Gz,Q0,Q1,Q2,Q3,Env1,Env2,Env3,Env4
2026:07:03_17:29:41.643,1783092581643,1158,LT,73:5A:BC:29:A9:13,1.0118408,-0.056396484,-0.010986328,1.0375977,-0.061035153,-0.30517578,-0.63222194,0.34555766,0.622021,0.3065406,61.0,67.0,78.0,81.0
2026:07:03_17:29:41.646,1783092581646,1172,LT,73:5A:BC:29:A9:13,1.0115967,-0.057128906,-0.010620117,1.159668,-0.061035153,-0.18310545,-0.6330133,0.34533614,0.6213406,0.3065363,62.0,67.0,77.0,81.0
2026:07:03_17:29:41.687,1783092581687,1201,LT,73:5A:BC:29:A9:13,1.012085,-0.057861328,-0.00793457,1.586914,-0.122070305,0.0,-0.6345172,0.34443375,0.6201439,0.30686525,61.0,68.0,78.0,82.0
2026:07:03_17:29:41.686,1783092581686,1187,LT,73:5A:BC:29:A9:13,1.0113525,-0.05810547,-0.009155273,1.2207031,-0.122070305,-0.061035153,-0.63382643,0.34530485,0.6206294,0.3063318,62.0,68.0,78.0,79.0
2026:07:03_17:29:41.690,1783092581690,1219,LT,73:5A:BC:29:A9:13,1.0128174,-0.056152344,-0.0087890625,1.586914,-0.122070305,-0.122070305,-0.6338036,0.3443276,0.62098336,0.30676183,61.0,67.0,78.0,79.0
2026:07:03_17:29:41.735,1783092581735,1233,LT,73:5A:BC:29:A9:13,1.012207,-0.056518555,-0.011108398,1.6479491,-0.18310545,-0.18310545,-0.63319564,0.34461877,0.6217076,0.3062235,61.0,66.0,77.0,80.0
2026:07:03_17:29:41.736,1783092581736,1268,LT,73:5A:BC:29:A9:13,1.0108643,-0.05810547,-0.012817383,2.380371,-0.24414061,-0.061035153,-0.63328254,0.34596595,0.6219385,0.30404726,61.0,67.0,78.0,81.0
2026:07:03_17:29:41.735,1783092581735,1249,LT,73:5A:BC:29:A9:13,1.0108643,-0.057373047,-0.013427734,2.0751953,-0.24414061,-0.122070305,-0.6327512,0.3450088,0.62228394,0.3055311,62.0,67.0,80.0,80.0
2026:07:03_17:29:41.778,1783092581778,1282,LT,73:5A:BC:29:A9:13,1.0111084,-0.059326172,-0.012329102,2.319336,-0.30517578,-0.061035153,-0.63343996,0.34480038,0.62204385,0.30482665,60.0,68.0,78.0,81.0
2026:07:03_17:29:41.783,1783092581783,1297,LT,73:5A:BC:29:A9:13,1.0098877,-0.06298828,-0.011108398,2.2583008,-0.42724606,-0.061035153,-0.6340743,0.34543684,0.62155485,0.3037833,62.0,68.0,78.0,80.0
2026:07:03_17:29:41.784,1783092581784,1312,LT,73:5A:BC:29:A9:13,1.0107422,-0.064086914,-0.013183594,1.8920897,-0.18310545,-0.18310545,-0.6340464,0.34633476,0.6217028,0.30251428,60.0,67.0,77.0,80.0
2026:07:03_17:29:41.823,1783092581823,1329,LT,73:5A:BC:29:A9:13,1.0113525,-0.06384277,-0.014404297,1.2207031,-0.24414061,-0.42724606,-0.6333433,0.34655875,0.6224861,0.30211946,60.0,67.0,77.0,80.0
2026:07:03_17:29:41.824,1783092581824,1345,LT,73:5A:BC:29:A9:13,1.010376,-0.06286621,-0.017211914,0.97656244,-0.30517578,-0.48828122,-0.6325947,0.34653714,0.62330115,0.30203208,60.0,67.0,79.0,82.0
2026:07:03_17:29:41.827,1783092581827,1359,LT,73:5A:BC:29:A9:13,1.0085449,-0.06335449,-0.017211914,0.9155273,-0.30517578,-0.30517578,-0.63319963,0.34719974,0.6227336,0.3011724,62.0,66.0,77.0,81.0
2026:07:03_17:29:41.868,1783092581868,1373,LT,73:5A:BC:29:A9:13,1.0101318,-0.064819336,-0.013305664,0.9155273,-0.30517578,-0.18310545,-0.63379073,0.34669632,0.6222518,0.3015047,60.0,66.0,77.0,80.0
2026:07:03_17:29:41.869,1783092581869,1387,LT,73:5A:BC:29:A9:13,1.0113525,-0.064208984,-0.013305664,0.793457,-0.42724606,0.0,-0.6342562,0.34599888,0.6218997,0.30205315,62.0,68.0,79.0,82.0
2026:07:03_17:29:41.872,1783092581872,1402,LT,73:5A:BC:29:A9:13,1.0112305,-0.064941406,-0.016357422,0.24414061,-0.48828122,0.30517578,-0.63384783,0.34637704,0.62229407,0.3016649,64.0,68.0,78.0,79.0
2026:07:03_17:29:41.912,1783092581912,1413,LT,73:5A:BC:29:A9:13,1.0102539,-0.0657959,-0.023071289,-0.061035153,-0.30517578,0.42724606,-0.6332207,0.34688383,0.62287676,0.3011969,61.0,68.0,78.0,79.0
2026:07:03_17:29:41.913,1783092581913,1432,LT,73:5A:BC:29:A9:13,1.0113525,-0.064331055,-0.02331543,-0.5493164,-0.061035153,0.48828122,-0.6323684,0.34733778,0.6236353,0.3008948,59.0,67.0,77.0,81.0
2026:07:03_17:29:41.915,1783092581915,1445,LT,73:5A:BC:29:A9:13,1.0113525,-0.060913086,-0.020385742,-1.2817382,-0.122070305,0.18310545,-0.6316656,0.346741,0.6242655,0.30175054,61.0,68.0,79.0,82.0
2026:07:03_17:29:41.961,1783092581961,1473,LT,73:5A:BC:29:A9:13,1.0114746,-0.056396484,-0.01574707,-1.4038085,0.122070305,-0.061035153,-0.6318351,0.34526256,0.62397635,0.3036826,61.0,69.0,78.0,80.0
2026:07:03_17:29:41.960,1783092581960,1459,LT,73:5A:BC:29:A9:13,1.0102539,-0.059692383,-0.018920898,-1.4038085,0.0,0.0,-0.6316276,0.34599048,0.62424886,0.30272406,61.0,69.0,77.0,80.0
2026:07:03_17:29:41.963,1783092581963,1487,LT,73:5A:BC:29:A9:13,1.0128174,-0.053466797,-0.0126953125,-1.3427733,0.122070305,0.0,-0.632064,0.3445633,0.62368596,0.30459568,61.0,69.0,78.0,82.0
2026:07:03_17:29:42.002,1783092582002,1502,LT,73:5A:BC:29:A9:13,1.0136719,-0.05065918,-0.010986328,-1.2207031,-0.18310545,0.0,-0.6322021,0.34376243,0.6234929,0.30560747,62.0,68.0,79.0,80.0
2026:07:03_17:29:42.003,1783092582003,1518,LT,73:5A:BC:29:A9:13,1.013794,-0.047973633,-0.011108398,-0.24414061,-0.3662109,-0.122070305,-0.6321365,0.3428412,0.62358856,0.3065812,60.0,68.0,77.0,82.0
2026:07:03_17:29:42.005,1783092582005,1532,LT,73:5A:BC:29:A9:13,1.0133057,-0.04711914,-0.011108398,0.42724606,-0.3662109,-0.24414061,-0.6320485,0.34186915,0.6237585,0.3075012,60.0,67.0,78.0,81.0
2026:07:03_17:29:42.048,1783092582048,1546,LT,73:5A:BC:29:A9:13,1.0098877,-0.045532227,-0.011230469,1.0986328,-0.3662109,-0.24414061,-0.631811,0.34074956,0.62413913,0.30845782,61.0,67.0,79.0,82.0
2026:07:03_17:29:42.050,1783092582050,1562,LT,73:5A:BC:29:A9:13,1.008667,-0.043701172,-0.010131836,1.6479491,-0.5493164,0.0,-0.6319001,0.33968377,0.6242343,0.30925736,62.0,68.0,78.0,81.0
2026:07:03_17:29:42.051,1783092582051,1577,LT,73:5A:BC:29:A9:13,1.0097656,-0.047729492,-0.009887695,1.6479491,-0.67138666,0.061035153,-0.6322858,0.34021506,0.62392145,0.3085155,61.0,67.0,76.0,80.0
2026:07:03_17:29:42.093,1783092582093,1603,LT,73:5A:BC:29:A9:13,1.0119629,-0.06262207,-0.012084961,1.8310546,-0.9155273,-0.122070305,-0.6329639,0.34182224,0.62345284,0.30628788,62.0,69.0,78.0,80.0
2026:07:03_17:29:42.094,1783092582094,1616,LT,73:5A:BC:29:A9:13,1.0128174,-0.06311035,-0.0107421875,1.7089843,-0.9155273,-0.061035153,-0.6334533,0.3425919,0.62306464,0.3052041,61.0,67.0,78.0,81.0
2026:07:03_17:29:42.097,1783092582097,1630,LT,73:5A:BC:29:A9:13,1.0131836,-0.06323242,-0.009643555,1.5258788,-0.9155273,-0.18310545,-0.634036,0.34325123,0.62257105,0.304259,62.0,68.0,77.0,81.0
2026:07:03_17:29:42.137,1783092582137,1645,LT,73:5A:BC:29:A9:13,1.0133057,-0.060668945,-0.0076904297,1.4038085,-0.793457,-0.42724606,-0.63472766,0.34336466,0.6219786,0.30390045,63.0,69.0,79.0,80.0
2026:07:03_17:29:42.139,1783092582139,1658,LT,73:5A:BC:29:A9:13,1.0142822,-0.05822754,-0.006591797,1.4038085,-0.5493164,-0.61035156,-0.6353253,0.34276024,0.6215322,0.30424717,62.0,68.0,77.0,81.0
2026:07:03_17:29:42.141,1783092582141,1672,LT,73:5A:BC:29:A9:13,1.0163574,-0.056518555,-0.004272461,1.7089843,-0.48828122,-0.9155273,-0.6357847,0.34192,0.62125814,0.30479208,61.0,68.0,77.0,80.0
2026:07:03_17:29:42.182,1783092582182,1687,LT,73:5A:BC:29:A9:13,1.0146484,-0.05029297,-0.0024414062,2.2583008,-0.67138666,-0.97656244,-0.6358147,0.34068242,0.6214853,0.30565113,61.0,67.0,79.0,81.0
2026:07:03_17:29:42.184,1783092582184,1702,LT,73:5A:BC:29:A9:13,1.0109863,-0.053833008,-0.0029296875,3.5400388,-1.159668,-0.97656244,-0.63657707,0.3398491,0.6210944,0.30578655,61.0,67.0,79.0,82.0
2026:07:03_17:29:42.185,1783092582185,1719,LT,73:5A:BC:29:A9:13,1.0162354,-0.057128906,-0.008178711,4.3945312,-1.159668,-1.4038085,-0.63630384,0.340026,0.6216012,0.3051286,62.0,69.0,78.0,80.0
2026:07:03_17:29:42.228,1783092582228,1730,LT,73:5A:BC:29:A9:13,1.0196533,-0.051757812,-0.009399414,5.004883,-1.2207031,-1.8310546,-0.63552535,0.33950406,0.62282753,0.30483127,62.0,67.0,78.0,79.0
2026:07:03_17:29:42.230,1783092582230,1750,LT,73:5A:BC:29:A9:13,1.0169678,-0.0423584,-0.008666992,6.408691,-1.6479491,-2.5634763,-0.6348466,0.3378174,0.6241851,0.30534178,61.0,67.0,78.0,81.0
2026:07:03_17:29:42.231,1783092582231,1762,LT,73:5A:BC:29:A9:13,1.0056152,-0.048095703,-0.015014648,7.0800776,-1.9531249,-2.5024414,-0.63425076,0.33747765,0.62533987,0.30459267,62.0,67.0,78.0,81.0
2026:07:03_17:29:42.273,1783092582273,1792,LT,73:5A:BC:29:A9:13,0.9998779,-0.061645508,-0.020019531,7.5073237,-2.380371,-1.159668,-0.6339708,0.33782762,0.6268381,0.30169407,61.0,68.0,78.0,80.0
2026:07:03_17:29:42.273,1783092582273,1777,LT,73:5A:BC:29:A9:13,1.0003662,-0.05444336,-0.018920898,7.7514644,-2.1972656,-2.1972656,-0.6339526,0.33751017,0.6262761,0.3032509,60.0,68.0,79.0,81.0
2026:07:03_17:29:42.276,1783092582276,1807,LT,73:5A:BC:29:A9:13,1.003418,-0.07299805,-0.020629883,6.408691,-2.0141602,-0.7324218,-0.6342223,0.33829424,0.62706316,0.30017072,62.0,68.0,79.0,82.0
2026:07:03_17:29:42.317,1783092582317,1821,LT,73:5A:BC:29:A9:13,1.0059814,-0.07092285,-0.021240234,3.6621091,-0.793457,-0.3662109,-0.6344303,0.33896953,0.62710696,0.29887497,61.0,67.0,79.0,81.0
2026:07:03_17:29:42.318,1783092582318,1836,LT,73:5A:BC:29:A9:13,1.0095215,-0.064086914,-0.01965332,2.6245115,-0.30517578,-0.24414061,-0.6345826,0.33970404,0.62711596,0.29769683,61.0,67.0,78.0,81.0
2026:07:03_17:29:42.322,1783092582322,1850,LT,73:5A:BC:29:A9:13,1.008667,-0.064453125,-0.015258789,1.2207031,-0.30517578,0.0,-0.63530785,0.3402463,0.6264626,0.2969049,62.0,67.0,78.0,80.0
2026:07:03_17:29:42.363,1783092582363,1865,LT,73:5A:BC:29:A9:13,1.0067139,-0.06958008,-0.005004883,0.9155273,-0.61035156,0.122070305,-0.6358628,0.3402995,0.6259627,0.29671016,63.0,67.0,77.0,80.0
2026:07:03_17:29:42.363,1783092582363,1880,LT,73:5A:BC:29:A9:13,1.0080566,-0.076660156,7.324219E-4,0.42724606,-0.97656244,0.061035153,-0.6369609,0.34060028,0.6249138,0.29622024,61.0,68.0,79.0,83.0
